 Day of  Day of     Year  
 sim.     year                   Qrad         Qslur2air     Qslur2floor    Qslur2dwall     Qslur2uwall      Qfeed          Qout         Qoutave          HH           HHadj
  547     182        2            -61.           564.          1282.           196.             0.           185.          2166.          2222.       7796706.       7796706.
  548     183        2            -79.           344.          1272.           194.             0.           174.          1906.          1955.       6861184.       6861184.
  549     184        2            -74.           532.          1262.           193.             0.           162.          2075.          2128.       7469900.       7469900.
  550     185        2           -112.           582.          1253.           191.             0.           151.          2064.          2117.       7431686.       7431686.
  551     186        2            -48.          2887.          1232.           189.             0.           127.          4387.          4497.      15792471.      15792471.
  552     187        2            -27.          1515.          1219.           187.             0.           109.          3003.          3078.      10810354.      10810354.
  553     188        2            -52.          1662.          1204.           185.             0.            92.          3092.          3169.      11129546.      11129546.
  554     189        2            -91.          1009.          1193.           183.             0.            79.          2373.          2432.       8544067.       8544067.
  555     190        2            -88.          4638.          1168.           179.             0.            47.          5944.          6091.      21398636.      21398636.
  556     191        2           -107.           816.          1158.           177.             0.            35.          2079.          2130.       7482726.       7482726.
  557     192        2            -58.          2994.          1141.           174.             0.            12.          4262.          4366.      15344415.      15344415.
  558     193        2            -71.          1099.          1131.           172.             0.            -1.          2330.          2387.       8389053.       8389053.
  559     194        2            -82.          2207.          1118.           170.             0.           -19.          3394.          3476.      12218611.      12218611.
  560     195        2            -89.          1811.          1108.           166.             0.           -35.          2961.          3032.      10658994.      10658994.
  561     196        2            -80.         -1630.          1111.           165.            -0.           -33.          -467.          -478.      -1682294.      -1682294.
  562     197        2            -58.         -1880.          1115.           165.            -0.           -29.          -687.          -704.      -2473824.      -2473824.
  563     198        2            -97.         -3317.          1125.           165.            -0.           -18.         -2143.         -2194.      -7714889.      -7714889.
  564     199        2           -114.         -6831.          1146.           166.            -0.            10.         -5623.         -5755.     -20241200.     -20241200.
  565     200        2            -86.         -5955.          1163.           168.            -0.            35.         -4676.         -4785.     -16833320.     -16833320.
  566     201        2            -89.         -7113.          1184.           170.            -0.            65.         -5784.         -5918.     -20821770.     -20821770.
  567     202        2            -54.         -5567.          1200.           171.            -0.            86.         -4164.         -4261.     -14991873.     -14991873.
  568     203        2            -51.          2050.          1188.           169.             0.            70.          3426.          3505.      12333299.      12333299.
  569     204        2           -110.          1393.          1177.           167.             0.            57.          2684.          2745.       9661994.       9661994.
  570     205        2            -95.          3294.          1162.           164.             0.            34.          4558.          4662.      16408765.      16408765.
  571     206        2            -92.           995.          1153.           161.             0.            22.          2238.          2289.       8057947.       8057947.
  572     207        2            -94.          -153.          1148.           159.            -0.            16.          1076.          1100.       3873850.       3873850.
  573     208        2           -100.         -2860.          1154.           158.            -0.            24.         -1623.         -1660.      -5843538.      -5843538.
  574     209        2            -96.         -4936.          1168.           158.            -0.            42.         -3664.         -3746.     -13191435.     -13191435.
  575     210        2            -42.         -1204.          1169.           156.            -0.            42.           120.           123.        432196.        432196.
  576     211        2            -70.          -540.          1167.           153.            -0.            38.           748.           765.       2693926.       2693926.
  577     212        2            -54.         -1101.          1167.           151.            -0.            37.           199.           204.        717738.        717738.
  578     213        2            -75.         -2309.          1170.           149.            -0.            42.         -1023.         -1045.      -3681330.      -3681330.
  579     214        2           -102.         -3874.          1179.           149.            -0.            54.         -2594.         -2651.      -9338936.      -9338936.
  580     215        2            -70.         -5121.          1194.           148.            -0.            72.         -3776.         -3858.     -13593041.     -13593041.
  581     216        2            -76.         -2852.          1202.           146.            -0.            80.         -1499.         -1532.      -5397986.      -5397986.
  582     217        2            -82.          -663.          1202.           144.            -0.            77.           679.           693.       2442605.       2442605.
  583     218        2            -78.          -285.          1200.           140.            -0.            72.          1049.          1072.       3776497.       3776497.
  584     219        2            -63.         -5800.          1214.           140.            -0.            92.         -4418.         -4512.     -15903789.     -15903789.
  585     220        2            -96.         -8322.          1237.           139.            -0.           124.         -6917.         -7064.     -24902016.     -24902016.
  586     221        2            -97.         -9424.          1266.           140.            -0.           161.         -7954.         -8122.     -28634226.     -28634226.
  587     222        2            -97.         -3272.          1274.           138.            -0.           171.         -1787.         -1824.      -6432001.      -6432001.
  588     223        2           -103.           131.          1270.           135.             0.           164.          1596.          1630.       5746188.       5746188.
  589     224        2            -99.          1281.          1263.           131.             0.           152.          2728.          2785.       9820238.       9820238.
  590     225        2            -87.         -4562.          1274.           130.            -0.           165.         -3080.         -3144.     -11087402.     -11087402.
  591     226        2            -83.         -3657.          1283.           129.            -0.           175.         -2154.         -2198.      -7752637.      -7752637.
  592     227        2            -80.         -5860.          1299.           128.            -0.           194.         -4320.         -4409.     -15552047.     -15552047.
  593     228        2            -94.         -7859.          1321.           129.            -0.           222.         -6281.         -6410.     -22611758.     -22611758.
  594     229        2            -91.         -5512.          1335.           128.            -0.           240.         -3899.         -3979.     -14037365.     -14037365.
  595     230        2            -82.         -4850.          1347.           128.            -0.           255.         -3201.         -3266.     -11524922.     -11524922.
  596     231        2            -74.         -5951.          1362.           129.            -0.           274.         -4260.         -4346.     -15336427.     -15336427.
  597     232        2            -88.         -5946.          1376.           129.            -0.           293.         -4236.         -4321.     -15250409.     -15250409.
  598     233        2            -62.         -3802.          1383.           129.            -0.           302.         -2050.         -2091.      -7380688.      -7380688.
  599     234        2            -55.         -4272.          1389.           129.            -0.           313.         -2497.         -2547.      -8988333.      -8988333.
  600     235        2            -48.         -5264.          1398.           129.            -0.           328.         -3457.         -3525.     -12444472.     -12444472.
  601     236        2            -57.         -2073.          1397.           129.            -0.           330.          -275.          -280.       -988331.       -988331.
  602     237        2            -45.          1151.          1385.           127.             0.           318.          2936.          2993.      10568097.      10568097.
  603     238        2            -79.          4677.          1363.           123.             0.           291.          6375.          6500.      22949042.      22949042.
  604     239        2            -66.          4743.          1341.           119.             0.           344.          6480.          6610.      23327272.      23327272.
  605     240        2            -64.          5345.          1316.           114.             0.           304.          7015.          7156.      25254806.      25254806.
  606     241        2            -46.          5530.          1292.           110.             0.           264.          7149.          7292.      25737772.      25737772.
  607     242        2            -24.          4907.          1269.           106.             0.           228.          6485.          6614.      23347632.      23347632.
  608     243        2            -41.          2965.          1254.           102.             0.           203.          4483.          4572.      16140542.      16140542.
  609     244        2            -48.          6719.          1229.            97.             0.           159.          8154.          8314.      29356144.      29356144.
  610     245        2            -75.          2984.          1214.            93.             0.           134.          4351.          4435.      15662774.      15662774.
  611     246        2            -38.          5401.          1192.            89.             0.            98.          6742.          6873.      24271906.      24271906.
  612     247        2            -23.          -706.          1188.            86.            -0.            93.           638.           651.       2298315.       2298315.
  613     248        2            -32.          -322.          1184.            84.            -0.            88.          1002.          1021.       3605528.       3605528.
  614     249        2            -65.          1260.          1175.            81.             0.            75.          2526.          2574.       9092909.       9092909.
  615     250        2            -62.          3468.          1159.            77.             0.            50.          4692.          4781.      16891928.      16891928.
  616     251        2            -72.          4002.          1141.            73.             0.            23.          5167.          5264.      18600828.      18600828.
  617     252        2            -42.          1298.          1133.            71.             0.             9.          2469.          2515.       8887919.       8887919.
  618     253        2            -22.          2703.          1120.            67.             0.           -10.          3858.          3930.      13890197.      13890197.
  619     254        2            -73.          5952.          1100.            63.             0.           -46.          6995.          7125.      25183334.      25183334.
  620     255        2            -60.          5212.          1081.            59.             0.           -79.          6213.          6328.      22368370.      22368370.
  621     256        2            -14.          1942.          1071.            55.             0.           -95.          2961.          3015.      10658173.      10658173.
  622     257        2            -65.          2263.          1059.            52.             0.          -111.          3198.          3257.      11513545.      11513545.
  623     258        2            -28.          -248.          1055.            49.            -0.          -115.           713.           726.       2567616.       2567616.
  624     259        2            -12.          1076.          1047.            47.             0.          -125.          2032.          2069.       7315942.       7315942.
  625     260        2            -17.          2094.          1036.            44.             0.          -140.          3017.          3072.      10862712.      10862712.
  626     261        2            -58.          6569.          1015.            40.             0.          -176.          7390.          7523.      26604308.      26604308.
  627     262        2            -61.          4225.          1000.            37.             0.          -202.          5000.          5089.      17999972.      17999972.
  628     263        2            -64.          7759.           976.            33.             0.          -243.          8460.          8610.      30456312.      30456312.
  629     264        2            -22.          7928.           952.            28.             0.          -286.          8601.          8753.      30963202.      30963202.
  630     265        2            -27.           522.           947.            26.             0.          -293.          1175.          1196.       4229675.       4229675.
  631     266        2            -52.           490.           944.            25.             0.          -299.          1109.          1128.       3992122.       3992122.
  632     267        2            -44.          1133.           939.            23.             0.          -307.          1744.          1775.       6278938.       6278938.
  633     268        2            -45.          -933.           939.            22.            -0.          -306.          -323.          -328.      -1161001.      -1161001.
  634     269        2            -48.          2037.           932.            21.             0.          -318.          2623.          2669.       9444108.       9444108.
  635     270        2            -10.          -861.           932.            20.            -0.          -317.          -237.          -241.       -852785.       -852785.
  636     271        2            -11.          1299.           926.            18.             0.          -326.          1906.          1938.       6860406.       6860406.
  637     272        2            -13.          1922.           919.            15.             0.          -338.          2505.          2548.       9018205.       9018205.
  638     273        2             -6.           913.           914.            13.             0.          -345.          1490.          1515.       5363530.       5363530.
  639     274        2            -33.           471.           912.            12.             0.          -350.          1011.          1028.       3638390.       3638390.
  640     275        2            -13.          2464.           904.             9.             0.          -364.          3000.          3050.      10799719.      10799719.
  641     276        2            -37.           501.           901.             7.             0.          -369.          1002.          1019.       3608972.       3608972.
  642     277        2            -16.          1013.           897.             4.             0.          -376.          1522.          1548.       5480339.       5480339.
  643     278        2             -3.          -374.           895.             3.            -0.          -377.           144.           146.        518645.        518645.
  644     279        2            -38.          -916.           895.             1.            -0.          -375.          -432.          -439.      -1556347.      -1556347.
  645     280        2             -6.           712.           890.            -1.             0.          -380.          1215.          1235.       4373366.       4373366.
  646     281        2            -25.           412.           885.            -3.             0.          -384.           885.           900.       3186960.       3186960.
  647     282        2            -23.          1737.           877.            -5.             0.          -394.          2193.          2228.       7894037.       7894037.
  648     283        2            -24.          4109.           863.            -9.             0.          -414.          4526.          4599.      16291865.      16291865.
  649     284        2            -10.          6355.           844.           -14.             0.          -444.          6731.          6839.      24230140.      24230140.
  650     285        2            -33.          7400.           822.           -19.             0.          -478.          7692.          7816.      27692442.      27692442.
  651     286        2            -14.          7828.           799.           -23.             0.          -514.          8076.          8205.      29074912.      29074912.
  652     287        2            -18.          9031.           774.           -28.             0.          -555.          9204.          9350.      33132902.      33132902.
  653     288        2            -20.          8588.           748.           -33.             0.          -593.          8690.          8827.      31283078.      31283078.
  654     289        2            -22.          8091.           724.           -37.             0.          -629.          8126.          8254.      29254464.      29254464.
  655     290        2            -19.          9106.           698.           -42.             0.          -669.          9073.          9216.      32664568.      32664568.
  656     291        2            -31.          7643.           678.           -46.             0.          -702.          7542.          7660.      27150772.      27150772.
  657     292        2            -24.         13168.           647.           -53.             0.          -758.         12980.         13182.      46728276.      46728276.
  658     293        2            -33.         13785.           612.           -60.             0.          -816.         13487.         13696.      48554808.      48554808.
  659     294        2            -11.         14561.           574.           -68.             0.          -877.         14179.         14397.      51043484.      51043484.
  660     295        2             -8.          3873.           563.           -71.             0.          -894.          3462.          3516.      12464805.      12464805.
  661     296        2             -6.           914.           562.           -74.             0.          -896.           499.           507.       1798032.       1798032.
  662     297        2            -15.         10286.           539.           -79.             0.          -936.          9795.          9944.      35260332.      35260332.
  663     298        2             -3.         13783.           508.           -86.             0.          -992.         13210.         13410.      47555236.      47555236.
  664     299        2             -6.          3962.           497.           -89.             0.         -1008.          3356.          3407.      12082440.      12082440.
  665     300        2            -11.           412.           493.           -90.             0.         -1008.          -203.          -206.       -732036.       -732036.
  666     301        2             -7.          1957.           488.           -92.             0.         -1013.          1333.          1353.       4799428.       4799428.
  667     302        2             -8.          4154.           480.           -95.             0.         -1027.          3505.          3557.      12617782.      12617782.
  668     303        2            -19.          7086.           467.           -99.             0.         -1053.          6383.          6477.      22977194.      22977194.
  669     304        2             -9.         12139.           442.          -104.             0.         -1099.         11369.         11537.      40927200.      40927200.
  670     305        2             -6.          6959.           426.          -108.             0.         -1125.          6146.          6237.      22125274.      22125274.
  671     306        2             -4.          1183.           423.          -110.             0.         -1128.           365.           370.       1313955.       1313955.
  672     307        2             -3.         -3366.           431.          -110.            -0.         -1112.         -4159.         -4220.     -14973103.     -14973103.
  673     308        2            -12.           783.           430.          -111.             0.         -1113.           -24.           -23.        -86749.        -86749.
  674     309        2            -15.          6434.           416.          -115.             0.         -1135.          5586.          5667.      20109010.      20109010.
  675     310        2            -19.          4212.           407.          -116.             0.         -1149.          3336.          3384.      12009386.      12009386.
  676     311        2            -16.          3069.           400.          -116.             0.         -1158.          2179.          2211.       7844924.       7844924.
  677     312        2             -5.          3020.           394.          -116.             0.         -1166.          2126.          2157.       7654334.       7654334.
  678     313        2            -12.          5271.           383.          -117.             0.         -1183.          4341.          4403.      15629340.      15629340.
  679     314        2            -14.          6798.           369.          -119.             0.         -1206.          5828.          5911.      20980082.      20980082.
  680     315        2             -3.          8115.           353.          -122.             0.         -1234.          7109.          7210.      25593192.      25593192.
  681     316        2             -2.          5132.           344.          -124.             0.         -1251.          4098.          4156.      14752617.      14752617.
  682     317        2             -1.          6083.           333.          -126.             0.         -1270.          5019.          5089.      18067668.      18067668.
  683     318        2             -5.          4242.           326.          -128.             0.         -1283.          3153.          3197.      11350830.      11350830.
  684     319        2             -4.          3605.           322.          -129.             0.         -1293.          2502.          2537.       9007056.       9007056.
  685     320        2             -4.          2698.           318.          -129.             0.         -1299.          1583.          1605.       5699677.       5699677.
  686     321        2             -2.          -529.           317.          -129.            -0.         -1293.         -1636.         -1659.      -5890324.      -5890324.
  687     322        2             -6.          1306.           314.          -129.             0.         -1294.           191.           194.        687446.        687446.
  688     323        2             -3.         -2542.           320.          -128.            -0.         -1280.         -3633.         -3683.     -13079612.     -13079612.
  689     324        2             -3.          5034.           310.          -130.             0.         -1294.          3917.          3971.      14100833.      14100833.
  690     325        2            -13.         13615.           283.          -135.             0.         -1340.         12410.         12579.      44675072.      44675072.
  691     326        2             -1.         10181.           264.          -139.             0.         -1374.          8930.          9052.      32149778.      32149778.
  692     327        2            -11.          5078.           254.          -141.             0.         -1389.          3791.          3843.      13648923.      13648923.
  693     328        2            -12.          8694.           236.          -144.             0.         -1417.          7357.          7457.      26485960.      26485960.
  694     329        2             -2.          9406.           216.          -147.             0.         -1447.          8027.          8135.      28895930.      28895930.
  695     330        2             -1.          2075.           210.          -147.             0.         -1450.           687.           697.       2474867.       2474867.
  696     331        2             -4.          5135.           200.          -147.             0.         -1464.          3720.          3769.      13391001.      13391001.
  697     332        2            -11.         13440.           174.          -151.             0.         -1507.         11945.         12103.      43000408.      43000408.
  698     333        2             -4.         11423.           152.          -154.             0.         -1543.          9874.         10004.      35545028.      35545028.
  699     334        2             -2.         13354.           127.          -158.             0.         -1586.         11735.         11890.      42244936.      42244936.
  700     335        2             -1.         12485.           104.          -161.             0.         -1626.         10801.         10943.      38882964.      38882964.
  701     336        2             -2.          8949.            89.          -162.             0.         -1653.          7221.          7315.      25994920.      25994920.
  702     337        2             -2.          9086.            75.          -164.             0.         -1679.          7316.          7412.      26338386.      26338386.
  703     338        2             -0.          7582.            63.          -164.             0.         -1701.          5780.          5855.      20807942.      20807942.
  704     339        2             -1.          6354.            52.          -164.             0.         -1717.          4524.          4583.      16286702.      16286702.
  705     340        2             -1.          2848.            48.          -163.             0.         -1721.          1011.          1024.       3638324.       3638324.
  706     341        2             -1.          1012.            48.          -161.             0.         -1719.          -820.          -831.      -2953489.      -2953489.
  707     342        2             -1.          4240.            41.          -160.             0.         -1727.          2394.          2425.       8618806.       8618806.
  708     343        2             -0.          6849.            31.          -161.             0.         -1744.          4975.          5038.      17909046.      17909046.
  709     344        2             -2.          7820.            19.          -162.             0.         -1765.          5910.          5986.      21276630.      21276630.
  710     345        2             -1.          7852.             5.          -163.             0.         -1786.          5908.          5983.      21268438.      21268438.
  711     346        2             -1.          8019.            -6.          -164.             0.         -1807.          6041.          6118.      21748662.      21748662.
  712     347        2             -1.          4349.           -12.          -163.             0.         -1816.          2357.          2387.       8486648.       8486648.
  713     348        2             -1.          6512.           -21.          -163.             0.         -1831.          4495.          4552.      16183556.      16183556.
  714     349        2             -2.          9005.           -34.          -165.             0.         -1855.          6949.          7036.      25017066.      25017066.
  715     350        2             -1.          2546.           -35.          -164.             0.         -1858.           488.           494.       1756553.       1756553.
  716     351        2             -1.          3309.           -38.          -162.             0.         -1862.          1247.          1262.       4487720.       4487720.
  717     352        2             -1.          5400.           -44.          -160.             0.         -1873.          3322.          3364.      11960950.      11960950.
  718     353        2             -1.          3546.           -47.          -159.             0.         -1878.          1461.          1479.       5258786.       5258786.
  719     354        2             -2.          1592.           -47.          -157.             0.         -1877.          -490.          -496.      -1765377.      -1765377.
  720     355        2             -2.          2171.           -50.          -154.             0.         -1877.            87.            89.        314794.        314794.
  721     356        2             -2.          1410.           -52.          -151.             0.         -1875.          -670.          -678.      -2411466.      -2411466.
  722     357        2             -1.          3783.           -59.          -149.             0.         -1880.          1694.          1714.       6097462.       6097462.
  723     358        2             -5.          5785.           -66.          -147.             0.         -1893.          3675.          3720.      13230990.      13230990.
  724     359        2            -10.         12268.           -84.          -147.             0.         -1926.         10101.         10224.      36364688.      36364688.
  725     360        2             -2.         10611.          -100.          -147.             0.         -1954.          8407.          8508.      30264500.      30264500.
  726     361        2             -1.         14063.          -122.          -149.             0.         -1993.         11797.         11939.      42469704.      42469704.
  727     362        2             -1.          4696.          -129.          -148.             0.         -2003.          2415.          2444.       8694812.       8694812.
  728     363        2             -0.          4420.          -135.          -147.             0.         -2010.          2128.          2153.       7660975.       7660975.
  729     364        2             -1.          3756.          -140.          -146.             0.         -2015.          1455.          1473.       5238643.       5238643.
  730     365        2             -1.          7068.          -150.          -146.             0.         -2031.          4740.          4796.      17063012.      17063012.
  731       1        3             -2.          8727.          -163.          -147.             1.         -2051.          6365.          6440.      22912522.      22912522.
  732       2        3             -3.          7978.          -171.          -145.             2.         -4437.          3224.          3267.      11604843.      11604843.
  733       3        3             -2.          9802.          -181.          -145.             6.         -4472.          5008.          5076.      18030168.      18030168.
  734       4        3             -1.          8862.          -189.          -144.             8.         -4500.          4036.          4090.      14528681.      14528681.
  735       5        3            -11.          9367.          -198.          -143.            11.         -4531.          4494.          4553.      16176683.      16176683.
  736       6        3             -2.         11068.          -210.          -143.            16.         -4573.          6155.          6237.      22158792.      22158792.
  737       7        3             -2.          9426.          -220.          -142.            16.         -4604.          4475.          4534.      16109459.      16109459.
  738       8        3             -2.          8595.          -228.          -141.            17.         -4629.          3612.          3659.      13002847.      13002847.
  739       9        3             -6.         11359.          -241.          -141.            26.         -4670.          6328.          6410.      22779614.      22779614.
  740      10        3             -2.         10244.          -252.          -140.            26.         -4705.          5171.          5237.      18614380.      18614380.
  741      11        3             -3.         10657.          -266.          -139.            31.         -4742.          5538.          5609.      19936120.      19936120.
  742      12        3             -8.         12314.          -279.          -139.            39.         -4789.          7139.          7229.      25699194.      25699194.
  743      13        3             -3.         12410.          -293.          -138.            43.         -4836.          7183.          7274.      25859654.      25859654.
  744      14        3             -2.         13810.          -308.          -136.            51.         -4891.          8524.          8631.      30686610.      30686610.
  745      15        3             -4.         21454.          -333.          -138.            86.         -4993.         16073.         16273.      57861892.      57861892.
  746      16        3             -3.         12634.          -345.          -136.            54.         -5041.          7163.          7251.      25785318.      25785318.
  747      17        3             -2.         11345.          -354.          -134.            52.         -5078.          5829.          5900.      20982750.      20982750.
  748      18        3             -2.          9372.          -360.          -133.            46.         -5103.          3820.          3867.      13751916.      13751916.
  749      19        3             -4.          9091.          -364.          -131.            47.         -5125.          3514.          3557.      12650346.      12650346.
  750      20        3             -3.          6515.          -367.          -129.            35.         -5132.           920.           931.       3312732.       3312732.
  751      21        3             -3.          4218.          -366.          -126.            24.         -5124.         -1377.         -1393.      -4955799.      -4955799.
  752      22        3             -2.          4322.          -366.          -122.            26.         -5116.         -1258.         -1273.      -4530049.      -4530049.
  753      23        3            -10.          2928.          -366.          -118.            18.         -5100.         -2648.         -2679.      -9531138.      -9531138.
  754      24        3            -12.          9636.          -374.          -115.            63.         -5123.          4076.          4124.      14671873.      14671873.
  755      25        3             -2.          8284.          -380.          -113.            57.         -5140.          2706.          2738.       9741089.       9741089.
  756      26        3             -3.         11692.          -394.          -111.            84.         -5176.          6091.          6162.      21927696.      21927696.
  757      27        3             -4.         16604.          -415.          -111.           124.         -5241.         10956.         11083.      39441388.      39441388.
  758      28        3             -3.         13466.          -431.          -110.           104.         -5288.          7738.          7828.      27857932.      27857932.
  759      29        3             -6.         12420.          -444.          -108.           100.         -5327.          6635.          6711.      23884632.      23884632.
  760      30        3             -8.         22921.          -470.          -109.           190.         -5425.         17099.         17294.      61554824.      61554824.
  761      31        3            -16.         25653.          -501.          -111.           220.         -5540.         19706.         19929.      70940032.      70940032.
  762      32        3            -17.         21133.          -526.          -112.           188.         -5629.         15037.         15207.      54133016.      54133016.
  763      33        3             -3.         15622.          -544.          -111.           143.         -5685.          9423.          9529.      33923168.      33923168.
  764      34        3             -6.         15153.          -561.          -109.           143.         -5736.          8884.          8983.      31981124.      31981124.
  765      35        3            -10.         18111.          -582.          -107.           176.         -5803.         11785.         11916.      42425876.      42425876.
  766      36        3            -12.         20046.          -607.          -106.           201.         -5880.         13642.         13792.      49109744.      49109744.
  767      37        3            -14.         19299.          -630.          -105.           199.         -5953.         12796.         12937.      46066908.      46066908.
  768      38        3            -11.         24285.          -658.          -106.           257.         -6051.         17717.         17910.      63779484.      63779484.
  769      39        3            -17.         21983.          -682.          -106.           239.         -6137.         15278.         15444.      55001820.      55001820.
  770      40        3            -30.         27753.          -712.          -107.           310.         -6253.         20961.         21188.      75459672.      75459672.
  771      41        3             -6.         24997.          -737.          -108.           286.         -6353.         18080.         18274.      65086672.      65086672.
  772      42        3             -9.         23101.          -761.          -107.           271.         -6442.         16054.         16225.      57793092.      57793092.
  773      43        3            -17.         19055.          -779.          -105.           229.         -6508.         11876.         12002.      42753420.      42753420.
  774      44        3            -36.         15875.          -791.          -102.           195.         -6555.          8587.          8678.      30912100.      30912100.
  775      45        3            -16.          9116.          -794.           -97.           115.         -6567.          1757.          1776.       6325424.       6325424.
  776      46        3            -30.         17377.          -805.           -95.           224.         -6619.         10053.         10158.      36190676.      36190676.
  777      47        3            -12.         16636.          -814.           -92.           219.         -6669.          9268.          9365.      33366550.      33366550.
  778      48        3            -10.          9173.          -814.           -88.           123.         -6679.          1706.          1724.       6141780.       6141780.
  779      49        3            -15.          9586.          -814.           -83.           132.         -6691.          2115.          2136.       7612536.       7612536.
  780      50        3            -11.          2457.          -806.           -77.            34.         -6665.         -5067.         -5119.     -18242286.     -18242286.
  781      51        3             -7.            84.          -794.           -71.             1.         -6627.         -7414.         -7489.     -26689438.     -26689438.
  782      52        3            -15.         -1546.          -778.           -65.           -23.         -6580.         -9006.         -9098.     -32422608.     -32422608.
  783      53        3             -6.           240.          -766.           -59.             4.         -6543.         -7131.         -7203.     -25672098.     -25672098.
  784      54        3             -4.           -32.          -755.           -54.            -0.         -6505.         -7351.         -7425.     -26463242.     -26463242.
  785      55        3             -7.         -3832.          -740.           -49.           -59.         -6449.        -11135.        -11247.     -40087468.     -40087468.
  786      56        3             -5.         -8265.          -719.           -42.          -130.         -6370.        -15532.        -15687.     -55915124.     -55915124.
  787      57        3            -36.         -4130.          -704.           -36.           -66.         -6312.        -11284.        -11396.     -40622908.     -40622908.
  788      58        3            -26.           943.          -694.           -31.            15.         -6280.         -6074.         -6133.     -21864830.     -21864830.
  789      59        3            -35.          -981.          -685.           -27.           -16.         -6240.         -7985.         -8063.     -28745914.     -28745914.
  790      60        3            -28.          -126.          -677.           -22.            -2.         -6202.         -7059.         -7127.     -25410882.     -25410882.
  791      61        3            -40.           -76.          -671.            -5.            -0.            -0.          -792.          -825.      -2852030.      -2852030.
  792      62        3            -41.          1011.          -664.            -3.             0.         -1324.         -1021.         -1066.      -3674590.      -3674590.
  793      63        3            -32.          5396.          -690.            -4.             0.         -1343.          3326.          3472.      11974545.      11974545.
  794      64        3            -40.          8200.          -738.            -7.             0.         -1380.          6035.          6298.      21726536.      21726536.
  795      65        3            -15.          1319.          -737.            -6.             0.         -1377.          -815.          -850.      -2933700.      -2933700.
  796      66        3            -25.          4073.          -752.            -6.             0.         -1388.          1903.          1985.       6850457.       6850457.
  797      67        3            -48.          4501.          -769.            -6.             0.         -1402.          2276.          2373.       8191976.       8191976.
  798      68        3            -14.          5483.          -793.            -7.             0.         -1421.          3247.          3385.      11690167.      11690167.
  799      69        3            -13.          9918.          -850.           -11.             0.         -1465.          7580.          7900.      27286284.      27286284.
  800      70        3            -14.          4597.          -868.           -11.             0.         -1480.          2224.          2317.       8006130.       8006130.
  801      71        3            -13.            80.          -851.           -10.             0.         -1468.         -2261.         -2356.      -8140342.      -8140342.
  802      72        3            -23.         -1510.          -823.            -7.            -0.         -1445.         -3810.         -3968.     -13714697.     -13714697.
  803      73        3            -17.           400.          -809.            -5.             0.         -1434.         -1866.         -1943.      -6716490.      -6716490.
  804      74        3            -41.           423.          -797.            -4.             0.         -1423.         -1842.         -1917.      -6630586.      -6630586.
  805      75        3            -38.          1738.          -792.            -3.             0.         -1420.          -514.          -535.      -1850984.      -1850984.
